,,,,,,,,,,,,,,,,,
No.,Release,2023 Ranking,Course ID,Course Name,Category,Content Type,Content Provider,Instructor,Course's Description,The Learner,Total Time,Test,Key Takeaways,Link to Cover,Link to Banner,Link to Brochure,Link to Instructor Profile
11,2019,429,CBS282019P,การเงินฉบับย่อสำหรับ SME (Essential Finance for SMEs),Business Function,Online Course,Chulalongkorn Business School,ผู้ช่วยศาสตราจารย์ ดร.คณิสร์ แสงโชติ,"     ธุรกิจ SMEs จะมีวิธีการบริหารเงินทุนตนเองอย่างไรให้มีกำไรได้ ? 
พบกับวิชาการเงินที่ไม่เน้นคำนวณ ไม่จำเป็นต้องมีพื้นฐานทางการเงินมาก่อน 
เข้าใจปัญหาทางการเงิน 3 ประการที่ SMEs มักพบเจอ ได้แก่
- เงินจม 
- เงินช้า 
- เงินงง 
พร้อมเรียนรู้วิธีคิดแบบนักการเงินง่าย ๆ เพื่อสร้างกำไรได้อย่างยั่งยืน",ผู้ที่ต้องการศึกษาการบริหารการเงินสำหรับ SME ด้วยตนเอง โดยไม่จำเป็นต้องมีพื้นฐานมาก่อน,0:15:06,Y,,https://drive.google.com/file/d/1u2hPEg79YXYODrE8K9OU7YrcoYTc2ssE/view?usp=drive_link,-,https://drive.google.com/file/d/1yE-tyaFC_PG9GDN14a2Nk7yLRfMyx48n/view?usp=drive_link,https://drive.google.com/file/d/1yE-tyaFC_PG9GDN14a2Nk7yLRfMyx48n/view?usp=drive_link
12,October 2019,86,CBS302019,การวางแผนการเงินส่วนบุคคล (Personal Financial Planning),Self Development,Online Course,Chulalongkorn Business School,อาจารย์ ดร. รุ่งเกียรติ รัตนบานชื่น,"     เรียนรู้พฤติกรรมและสถานะการเงินของตัวเอง รู้พฤติกรรมการใช้จ่ายก่อนวางแผน เทคนิคออมเงินให้เหลือเก็บ รู้ทันก่อนใช้บัตรเครดิต รู้จักและจัดการหนี้ให้อยู่หมัด รู้สถานะการเงินด้วยงบการเงินส่วนบุคคลและวิธีการทำงบการเงินส่วนบุคคล
     รวมถึง มีวางแผนและจัดสรรเงินลงทุน การจัดสรรเงินลงทุนคืออะไร และเลือกพอร์ตอย่างไรให้เหมาะกับเป้าหมาย",เหมาะกับผู้เรียนทุกระดับ เพื่อให้จัดสรรพฤติกรรมและสถานะการเงินของตัวเองได้ดีมากยิ่งขึ้น รวมถึงมีการวางแผนจัดสรรเงินลงทุนในอนาคตได้อีกด้วย,2:17:44,Y,,https://drive.google.com/file/d/1Z_UuZYT3v2GO6fYvHrdMMYk1_wLBNZtu/view?usp=sharing,-,-,-
13,October 2019,11,LHT072019P,การเงินสำหรับผู้ที่ไม่ได้จบทางการเงิน (Finance for Non-finance),Business Function,Online Course,Learning Hub Thailand,ดร.สรภัคสรณ์ ฉัตรกมลทัศน์ (ดร.นก),"     ในปัจจุบันที่มีการแข่งขันกันสูง องค์กรต่างต้องการผลผลิตจากพนักงานทุกคน และมองหาทุกมาตรการที่เป็นไปได้ในการปรับปรุงผลกำไร ซึ่งส่วนใหญ่พนักงานมีทักษะที่ไม่เกี่ยวข้องกับการบัญชีและการเงิน อย่างไรก็ตามความรู้พื้นฐานเกี่ยวกับการทำงานของงบการเงินและการวิเคราะห์งบการเงินเพื่อการแปลความหมาย เป็นสิ่งที่จำเป็นต่อการตัดสินใจอย่างถูกต้องในทุกด้านของธุรกิจ
     งบการเงินและเครื่องมือในการวิเคราะห์งบการเงิน จะให้ข้อมูลที่สำคัญเกี่ยวกับสุขภาพทางการเงินขององค์กรโดยเน้นให้องค์กรของท่านทำงานได้ดีและมีโอกาสในการปรับปรุงการทำงาน โดยการเรียนรู้วิธีการอ่านและ ตีความเครื่องมือทางการเงินพื้นฐาน ท่านสามารถรับรู้โอกาสในการเพิ่มรายได้และลดค่าใช้จ่าย ซึ่งจะเป็นการเพิ่มมูลค่าให้กับองค์กร
     นอกจากนี้ท่านจะสามารถสื่อสารได้อย่างมีประสิทธิภาพ กับผู้บริหาร ผู้ถือหุ้นและผู้มีส่วนได้ส่วนเสียอื่นๆ เกี่ยวกับผลการดำเนินงานทางการเงินที่ท่านประสบความสำเร็จและเป้าหมายที่ท่านจะนำเสนอ
     หลักสูตร Finance for Non-finance การเงินสำหรับผู้ที่ไม่ได้จบทางการเงิน จะเล่าถึงงบการเงินที่สำคัญ และเครื่องมือทางการเงินพื้นฐาน ที่สามารถนำมาใช้ในการวิเคราะห์งบการเงิน และนำมาเป็นแนวทางในการควบคุมการดำเนินงาน การตรวจสอบความมั่นคงทางการเงินของคู่ค้าทางธุรกิจ การประเมินว่าองค์กรนั้นปรากฏต่อผู้ลงทุนและเจ้าหนี้อย่างไร เพื่อนำพาองค์กรไปสู่เป้าหมายที่ได้ตั้งไว้

วัตถุประสงค์ของหลักสูตร
• ระบุข้อดีของการวิเคราะห์ข้อมูลทางการเงิน
• แยกแยะความแตกต่างของเครื่องมือทางการเงินแบบต่างๆ
• ดำเนินการวิเคราะห์ในแนวนอนและในแนวตั้งโดยใช้ข้อมูลทางการเงินขององค์กร
• รู้จักอัตราส่วนทางการเงินที่สำคัญต่อองค์กร",สำหรับผู้ที่ไม่มีความรู้พื้นฐานในด้านการทำงานของงบการเงินและการวิเคราะห์งบการเงิน แต่เพื่อให้สามารถนำความรู้มาใช้เป็นแนวทางในการวิเคราะห์งบการเงิน การควบคุมดำเนินงาน และการตรวจสอบความมั่นคงของคู่ค้าทางธุรกิจเพื่อลดความเสี่ยงขององค์กรได้,1:25:54,N,,https://drive.google.com/file/d/1VABPWcNQ5WTRfTWsOgl-_IsXDe0vj41j/view?usp=drive_link,-,https://drive.google.com/file/d/1NQD44wanN4McOZaxlg-BthH0dzbcrDoP/view?usp=drive_link,https://drive.google.com/file/d/12Z0ilhvRG1ebnkgGEN5cw0puZwo12hps/view?usp=drive_link
14,2019,176,CBS012018P,คิดธุรกิจอย่างเป็นระบบ (System Thinking for Business),Business Function,Online Course,Chulalongkorn Business School,ผู้ช่วยศาสตราจารย์ ดร.สิริอร เศรษฐมานิต,     หลายองค์กรเมื่อประสบปัญหาต่างๆและสามารถแก้ไขปัญหาเหล่านั้นได้แล้ว แต่ปัญหาเดิมก็วนกลับมาเกิดขึ้นอีก การคิดเชิงระบบจะเข้าไปช่วยแก้ปัญหาเหล่านี้ในธุรกิจของท่าน หลักสูตรนี้จะแสดงให้เห็นตั้งแต่ความหมายของการคิดเชิงระบบ มีลักษณะรูปแบบใดบ้าง  และการคิดเชิงระบบแตกต่างจากการคิดทั่วๆไปอย่างไร รวมถึงเครื่องมือที่จะช่วยในการแก้ปัญหา และอธิบายถึงพฤติกรรมต่างๆที่เกิดขึ้นบ่อยครั้งในองค์กร เพื่อให้เข้าใจและสามารถนำไปประยุกต์ใช้ในองค์กรของท่านได้ ,ผู้ที่ต้องการศึกษาเรื่องการคิดอย่างเป็นระบบ เพื่อนำไปแก้แก้ปัญหาต่างๆในองค์กร,1:59:20,Y,,https://drive.google.com/file/d/1scagGOW-ZD2VPLEYpj7QPNHMhFEfHNs1/view?usp=drive_link,-,https://drive.google.com/file/d/1r0M0uMevnPr2JFvHr5qVVLgRrtEMW8_w/view?usp=sharing,https://drive.google.com/file/d/1GLrulyxc5T8MepEl614xWUwak04tYW1i/view?usp=drive_link
14,2019,512,CBS132018P,ความรู้เบื้องต้นด้านการจัดการและองค์การ (Management Organization),Business Function,Online Course,Chulalongkorn Business School,อาจารย์ ดร.ศันธยา กิตติโกวิท,     หลักสูตรนี้เป็นประโยชน์อย่างยิ่งต่อการบริหารองค์การ หรือแม้กระทั่งการดำเนินชีวิตประจำวัน ในขั้นแรกจะแสดงให้เห็นถึงภาพรวมทางด้านการจัดการ โดยทำความเข้าใจนิยามคำศัพท์ต่างๆที่สำคัญ ต่อมาจะวิเคราะห์ถึงสภาวะแวดล้อมทางการจัดการมีความสำคัญต่อการบริหารจัดการองค์กรอย่างไร และหัวใจสำคัญของการบริหารอย่างหน้าที่ทางการจัดการต่างๆ อาทิ การวางแผน การชี้นำจูงใจสมาชิกในองค์กรให้ปฏิบัติตามแผน รวมถึงความท้าทายของการจัดการในปัจจุบัน และสภาพแวดล้อมที่เปลี่ยนแปลงไป,ผู้ที่ต้องการศึกษาวิธีการจัดการในองค์กรให้ดีขึ้น ตามสภาพแวดล้อมและควาวมเหมาะสมของธุรกิจแต่ละองค์กร,1:01:04,Y,,https://drive.google.com/file/d/1E7oWYa1mMNjMF6ZA-OXvn6ao1wAYexzL/view?usp=drive_link,-,https://drive.google.com/file/d/1uAZpP6VHD2qw7SEjNgd3OlmlDO3iQecZ/view?usp=drive_link,https://drive.google.com/file/d/1NBlB8Z8ME_bsqZzA1Fq8ggitaMMWzrY7/view?usp=drive_link
15,2019,547,CBS022018P,ฝ่าคลื่นธุรกิจพิชิตเป้าหมาย (Risk Management),Business Function,Online Course,Chulalongkorn Business School,อาจารย์ ดร.อิสริยะ สัตยาพิบูลย์,      เมื่อท่านประกอบธุรกิจ ท่านจำเป็นต้องตั้งเป้าหมายเพื่อการทำกำไรในแต่ละไตรมาสหรือแต่ละปี หลักสูตรนี้จะแสดงให้เห็นถึง การตั้งเป้าหมายต่างๆนั้นมีความเสี่ยงอย่างไร และความเสี่ยงนั้นคืออะไร และท่านจะมีวิธีการจัดการกับความเสี่ยง ระบุความมเสี่ยง และจัดลำดับความเสี่ยงอย่างไร รวมถึงการจัดโครงสร้างและปรับวัฒนธรรมในองค์กร เพื่อให้เข้ากันกับความเสี่ยงในองค์กรของท่านอย่างไร หลักสูตรนี้ไม่ได้เหมาะกับแค่ผู้ประกอบการธุรกิจเท่านั้น แต่ยังเหมาะสำหรับบุคคลทั่วไป สามารถนำไปปรับใช้ในชีวิตประจำได้,ผู้ที่ประกอบธุรกิจ หรือบุคคลทั่วไปที่ต้องการวิเคราะห์ถึงความเสี่ยงต่างๆ ให้บรรลุเป้าหมายที่ตั้งไว้,1:35:15,Y,,https://drive.google.com/file/d/1XLgqY1hQF35XGArfPDJtsTkowq_vwfTk/view?usp=drive_link,-,https://drive.google.com/file/d/1xBfB-BJoprTVGNcFqZluvSC9KRrYWMEC/view?usp=drive_link,https://drive.google.com/file/d/1xBfB-BJoprTVGNcFqZluvSC9KRrYWMEC/view?usp=drive_link
15,2019,139,CBS182018P,กลยุทธ์นวัตกรรม & การสร้างธุรกิจใหม่ (Strategic Innovation & New Business Development),Career Development,Online Course,Chulalongkorn Business School,รองศาสตราจารย์ ดร. พสุ เดชะรินทร์,      หลักสูตรนี้เหมาะสมกับท่านที่อยากจะสร้างธุรกิจใหม่ขึ้นมา แต่ไม่รู้ว่าจะเริ่มคิดหรือทำอย่างไร ให้เห็นถึงรูปแบบกระบวนการและวิธีการคิดเพื่อให้ได้มาซึ่งกลยุทธ์และแนวคิดธุรกิจใหม่ๆ ประกอบไปด้วยวิธีคิด ตัวอย่าง และกรณีศึกษาต่างๆ ที่จะทำอย่างไรให้คนที่ไม่เคยเป็นลูกค้าเรามาก่อน มาเป็นลูกค้าของท่าน ,ผู้ที่ต้องการสร้างธุรกิจ เพื่อให้ได้มาซึ่งกลยุทธ์และแนวคิดทางธุรกิจใหม่ๆ,1:01:04,N,,https://drive.google.com/file/d/1DczPCf5fNVMbT6yPAGqwOEXfcSBZsu4J/view?usp=drive_link,-,https://drive.google.com/file/d/17V1q1N01krik_YWoXGJSKxJrmW-1CRl7/view?usp=drive_link,https://drive.google.com/file/d/17V1q1N01krik_YWoXGJSKxJrmW-1CRl7/view?usp=drive_link
16,2019,275,CBS112018P,การจัดการเชิงกลยุทธ์ (Strategic Management),Business Function,Online Course,Chulalongkorn Business School,อาจารย์ ดร.ขวัญรัฐ ส่วนพงษ์,     การจัดการเชิงกลยุทธ์ เป็นการสร้างสินค้าและบริการให้ตอบโจทย์แก่ลูกค้า และสามารถแข่งขันได้ในระยะยาว ในขั้นแรกจะแสดงให้เห็นถึงกระบวนการที่จำเป็นความสำคัญของการจัดการเชิงกลยุทธ์ เช่น การตั้งเป้าหมายหรือพันธกิจที่ดี แล้วจะสามารถสร้างคุณค่าอย่างยั่งยืนได้อย่างไร รวมถึงปัจจัยภายนอกและการวิเคราะห์อุตสาหกรรมที่จะต่อการสร้างกลยุทธ์ หรือปัจจัยภายในที่จะก่อให้เกิดการสร้างกลยุทธ์ที่จะเป็นจุดแข็งและใช้ประโยชน์จากโอกาสนี้ได้ในอนาคต การสร้างทางเลือกต่างๆ และนำไปปฏิบัติวิเคราะห์อย่างเหมาะสม ปรับเปลี่ยนกลยุทธ์ให้เหมาะสมตามสถานการณ์ที่เปลี่ยนแปลงไป, ผู้ที่ต้องการเรียนรู้กลยุทธ์ในการจัดการองค์กรให้ดียิ่งขึ้น เข้าใจการวิเคราะห์ปัจจัยทั้งภายในและภายนอกองค์กร,2:55:42,Y,,https://drive.google.com/file/d/1qcLbAfllpOJ78ouLkD4CA8deDBzal0hm/view?usp=drive_link,-,https://drive.google.com/file/d/1_ecedgFkllSKUsssyUCBETSQc0349_AH/view?usp=drive_link,https://drive.google.com/file/d/1_ecedgFkllSKUsssyUCBETSQc0349_AH/view?usp=drive_link
16,2019,157,CBS262019P,สิ่งที่ควรรู้ก่อนเริ่มทำ Startup (Intro to Startup),Career Development,Online Course,Chulalongkorn Business School,อาจารย์ ดร. กวิน อัศวานันท์,     มุมมองของหลักต่างๆของการทำธุรกิจ Starup สิ่งที่ควรรู้ก่อนทำ Startup ว่าเพราะเหตุใดผู้คนถึงถึงสนใจ Startup การจะเลือกว่าธุรกิจรูปแบบใดน่าสนใจและควรจะทำ รวมไปถึงธุรกิจที่ไม่ควรหลีกเลี่ยง และการจะเป็น Startup ต้องทำอย่างไรบ้าง ทำแล้ววัดผลอย่างไร รวมไปถึงวิธีการรระดมทุน เพื่อให้ธุรกิจประสบความสำเร็จอย่างรวดเร็ว,ผู้ที่ต้องการศึกษาข้อมูล หรือผู้ที่กำลังจะเริ่มธุรกิจ Start up โดยไม่จำเป็นต้องมีพื้นฐานมาก่อน,1:19:44,N,,https://drive.google.com/file/d/1Z_UuZYT3v2GO6fYvHrdMMYk1_wLBNZtu/view?usp=drive_link,-,https://drive.google.com/file/d/1xvWT4eYHULtCFzYGmjl8ViPxOLgY4far/view?usp=drive_link,https://drive.google.com/file/d/1sSlR3bwDDwX6KyVRzK-ndBxN9TnpeEyM/view?usp=drive_link
17,2019,919,CBS122018P,การบริหารธุรกิจระหว่างประเทศ (International Business Management),Business Function,Online Course,Chulalongkorn Business School,ผู้ช่วยศาสตราจารย์ ดร.จักรกฤษณ์ ดวงพัสตรา,    ในยุคของโลกาวิวัตน์ในปัจจุบันการบริหารธุรกิจระหว่างประเทศเป็นเรื่องที่สำคัญอย่างมาก บริษัทแทบทุกแห่งต้องมีการติดต่อธุรกิจกับต่างประเทศ ทั้งการผลิต การส่งเข้านำออก การขายสินค้าในต่างประเทศโดยหลักสูตรนี้จะเริ่มตั้งแต่แนวคิดการทำธุรกิจระหว่างประเทศ อาทิ การเปิดการค้าเสรี และบทบาทของบริษัทการค้าข้ามชาติ และความพร้อมของผู้ประกอบการในการทำธุรกิจระหว่างประเทศ ในแง่ของเงินทุนและแนวคิดทางการตลาดต่างๆ รวมถึงกระบวนการวางแผนการตลาดระหว่างประเทศ การจับกลุ่มลูกค้า การกำหนดลูกค้าเป้าหมาย รวมถึงการวางส่วนผสมเป้าหมายต่างๆ  และวิธีปฏิบัติด้านการส่งออกนำเข้า เช่น วิธีการจองประวัติการขนส่ง เอกสารขั้นตอนที่สำคัญในการส่งออก อีกทั้งยังมีการวิเคราะห์กรณีศึกษาที่น่าสนใจอย่างเรื่อง การบริหารธุรกิจในตลาดประชาคมเศรษฐกิจอาเซียน และการทำธุรกิจระหว่างประเทศกับจีน,ผู้ที่ต้องการศึกษาเกี่ยวกับการทำธุรกิจระหว่างประเทศ การเตรียมความพร้อม ศึกษาอุปสรรคในการทำธุรกิจเพื่อเตรียมรับมือ วิธีการจ้างดำเนินการในพิธีศุลกากร,3:02:50,Y,,https://drive.google.com/file/d/1Xx7DOudYAbuEGDgEA5NdEItNrd2G9vae/view?usp=drive_link,-,https://drive.google.com/file/d/1-YUjsgAZI7ICReqzFo8ogbNWpqV53X2D/view?usp=drive_link,https://drive.google.com/file/d/1-YUjsgAZI7ICReqzFo8ogbNWpqV53X2D/view?usp=drive_link
